학교코드,학교명,설립년도,남녀공학구분명,주야구분명,우편번호시도명,학교종류구분명,설립구분명
A000011408,양영초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011409,오리초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011410,왕남초등학교,1945,남여공학,주간,경기도,초등학교,공립
A000011411,이매초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011412,중부초등학교,2000,남여공학,주간,경기도,초등학교,공립
A000011413,중원초등학교,1971,남여공학,주간,경기도,초등학교,공립
A000011414,중탑초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011415,청솔초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011416,초림초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011417,탄천초등학교,1995,남여공학,주간,경기도,초등학교,공립
A000011418,태평초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011419,하원초등학교,1983,남여공학,주간,경기도,초등학교,공립
A000011420,하탑초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011421,한솔초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011422,희망대초등학교,1970,남여공학,주간,경기도,초등학교,공립
A000011496,고색중학교,1999,남여공학,주간,경기도,중학교,공립
A000011497,곡선중학교,1989,남여공학,주간,경기도,중학교,공립
A000011498,구운중학교,1989,남여공학,주간,경기도,중학교,공립
A000011499,권선중학교,1985,남여공학,주간,경기도,중학교,공립
A000011500,남수원중학교,1996,남여공학,주간,경기도,중학교,공립
A000011501,대평중학교,2000,남여공학,주간,경기도,중학교,공립
A000011502,동성중학교,1985,남여공학,주간,경기도,중학교,공립
A000011503,동수원중학교,1993,남여공학,주간,경기도,중학교,공립
A000011504,매원중학교,1989,남여공학,주간,경기도,중학교,공립
A000011505,매향중학교,1902,남여공학,주간,경기도,중학교,사립
A000011506,매현중학교,2002,남여공학,주간,경기도,중학교,공립
A000011507,명인중학교,2001,남여공학,주간,경기도,중학교,공립
A000011508,송원중학교,1984,남여공학,주간,경기도,중학교,공립
A000011509,산남중학교,1991,남여공학,주간,경기도,중학교,공립
A000011510,삼일중학교,1903,남여공학,주간,경기도,중학교,사립
A000011511,창용중학교,1981,남여공학,주간,경기도,중학교,공립
A000011512,수성중학교,1954,남,주간,경기도,중학교,공립
A000011513,수원북중학교,1951,남여공학,주간,경기도,중학교,공립
A000011514,수원제일중학교,1936,남여공학,주간,경기도,중학교,공립
A000011515,수원중학교,1916,남여공학,주간,경기도,중학교,사립
A000011516,수일여자중학교,1974,여,주간,경기도,중학교,공립
A000011517,수일중학교,1983,남,주간,경기도,중학교,공립
A000011518,숙지중학교,1997,남여공학,주간,경기도,중학교,공립
A000011519,연무중학교,2012,남여공학,주간,경기도,중학교,공립
A000011520,영덕중학교,1997,남여공학,주간,경기도,중학교,공립
A000011521,영복여자중학교,1969,여,주간,경기도,중학교,사립
A000011522,영신중학교,1956,남여공학,주간,경기도,중학교,사립
A000011523,영일중학교,1998,남여공학,주간,경기도,중학교,공립
A000011524,영통중학교,1997,남여공학,주간,경기도,중학교,공립
A000011525,원천중학교,1991,남여공학,주간,경기도,중학교,공립
A000011526,율전중학교,1999,남여공학,주간,경기도,중학교,공립
A000011527,율현중학교,2002,남여공학,주간,경기도,중학교,공립
A000011528,이목중학교,1985,남여공학,주간,경기도,중학교,공립
A000011529,천천중학교,2002,남여공학,주간,경기도,중학교,공립
A000011530,청명중학교,1997,남여공학,주간,경기도,중학교,공립
A000011531,태장중학교,1997,남여공학,주간,경기도,중학교,공립
A000011532,호매실중학교,1997,남여공학,주간,경기도,중학교,공립
A000011533,화홍중학교,2001,남여공학,주간,경기도,중학교,공립
A000011534,고색초등학교,1950,남여공학,주간,경기도,초등학교,공립
A000011535,고현초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011536,곡반초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011537,곡선초등학교,1994,남여공학,주간,경기도,초등학교,공립
A000011538,구운초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011539,권선초등학교,1983,남여공학,주간,경기도,초등학교,공립
A000011540,남수원초등학교,1985,남여공학,주간,경기도,초등학교,공립
A000011541,남창초등학교,1954,남여공학,주간,경기도,초등학교,공립
A000011542,당수초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011543,대평초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011544,동수원초등학교,1984,남여공학,주간,경기도,초등학교,공립
A000011545,수원동신초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011546,매산초등학교,1945,남여공학,주간,경기도,초등학교,공립
A000011547,매원초등학교,1969,남여공학,주간,경기도,초등학교,공립
A000011548,매탄초등학교,1982,남여공학,주간,경기도,초등학교,공립
A000011549,매현초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011550,명당초등학교,2000,남여공학,주간,경기도,초등학교,공립
A000011551,명인초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011552,산남초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011553,산의초등학교,2011,남여공학,주간,경기도,초등학교,공립
A000011554,상률초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011555,상촌초등학교,1998,남여공학,주간,경기도,초등학교,공립
A000011556,서호초등학교,1954,남여공학,주간,경기도,초등학교,공립
A000011557,세곡초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011558,세류초등학교,1937,남여공학,주간,경기도,초등학교,공립
A000011559,소화초등학교,1934,남여공학,주간,경기도,초등학교,사립
A000011560,송림초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011561,송원초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011562,송정초등학교,1981,남여공학,주간,경기도,초등학교,공립
A000011563,송죽초등학교,1986,남여공학,주간,경기도,초등학교,공립
A000011564,수성초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011565,수원금곡초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011566,수원선일초등학교,1996,남여공학,주간,경기도,초등학교,공립
A000011567,수원신곡초등학교,1962,남여공학,주간,경기도,초등학교,공립
A000011568,수원초등학교,1980,남여공학,주간,경기도,초등학교,공립
A000011569,숙지초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011570,신성초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011571,신영초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011572,신풍초등학교,1896,남여공학,주간,경기도,초등학교,공립
A000011573,안룡초등학교,1924,남여공학,주간,경기도,초등학교,공립
A000011574,연무초등학교,1966,남여공학,주간,경기도,초등학교,공립
A000011575,영덕초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011576,영동초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011577,영일초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011578,영통초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011579,영화초등학교,1954,남여공학,주간,경기도,초등학교,공립
A000011580,오목초등학교,2000,남여공학,주간,경기도,초등학교,공립
A000011581,우만초등학교,1992,남여공학,주간,경기도,초등학교,공립
A000011582,원일초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011583,원천초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011584,율전초등학교,1982,남여공학,주간,경기도,초등학교,공립
A000011585,율현초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011586,인계초등학교,1964,남여공학,주간,경기도,초등학교,공립
A000011587,일월초등학교,1999,남여공학,주간,경기도,초등학교,공립
A000011588,잠원초등학교,2001,남여공학,주간,경기도,초등학교,공립
A000011589,정자초등학교,1988,남여공학,주간,경기도,초등학교,공립
A000011590,정천초등학교,1990,남여공학,주간,경기도,초등학교,공립
A000011591,조원초등학교,1993,남여공학,주간,경기도,초등학교,공립
A000011592,중앙기독초등학교,1994,남여공학,주간,경기도,초등학교,사립
A000011593,지동초등학교,1954,남여공학,주간,경기도,초등학교,공립
A000011594,창용초등학교,1985,남여공학,주간,경기도,초등학교,공립
A000011595,천일초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011596,천천초등학교,2002,남여공학,주간,경기도,초등학교,공립
A000011597,청명초등학교,1997,남여공학,주간,경기도,초등학교,공립
A000011598,칠보초등학교,1947,남여공학,주간,경기도,초등학교,공립
